19,15,0.00,:
19,16,0,:
19,17,0,:
19,18,2050.00,:
19,19,0,:
19,20,810.00,:
19,21,2500.00,:
19,22,0.00,:
19,23,0.00,:
19,24,0.00,:
19,25,0.00,:
19,26,0.00,:
19,27,0.00,:
19,28,70.00,:
19,29,1000.00,:
19,30,0,:
19,31,2030.00,:
19,32,0,:
19,33,1640.00,:
19,34,30.00,:
19,35,0.00,:
19,36,20.00,:
19,37,231670.00,:
19,38,390.00,:
19,39,1260.00,:
19,40,0.00,:
19,41,6600.00,:
19,42,260.00,:
19,43,1460.00,:
19,44,4200.00,:
19,45,113794.12,:
19,46,0,:
19,47,5860.00,:
19,48,110.00,:
19,49,190.00,:
19,50,0.00,:
19,51,490.00,:
19,52,20.00,:
19,53,0.00,:
19,54,20.00,:
19,55,17290.00,:
19,56,290.00,:
19,57,226999.30,:
19,58,9080.00,:
19,59,989217.53,:
19,60,43850.00,:
19,61,10050.00,:
19,62,0,:
19,63,16010.00,:
19,64,360.00,:
19,65,2530.00,:
19,66,80.00,:
19,67,30.00,:
19,68,0.00,:
19,69,240.00,:
19,70,30.00,:
19,71,150.00,:
19,72,150.00,:
19,73,1300.00,:
19,74,3160.00,:
19,75,900738.61,:
19,76,40820.00,:
19,77,597335.88,:
19,78,26520.00,:
19,79,4700.00,:
19,80,230.00,:
19,81,40.00,:
19,82,40.00,:
19,83,430.00,:
19,84,5000.00,:
19,85,870.00,:
19,86,150.00,:
19,87,1190.00,:
19,88,2290.00,:
19,89,1660.00,:
19,90,270.00,:
19,91,2820.00,:
19,92,200.00,:
19,93,1049428.06,:
19,94,48640.00,:
19,95,112684.94,:
19,96,4790.00,:
19,97,860.00,:
19,98,50.00,:
19,99,580.00,:
19,100,310.00,:
19,101,2400.00,:
19,102,360.00,:
19,103,23420.00,:
19,104,1600.00,:
19,105,30970.00,:
19,106,2720.00,:
19,107,410.00,:
19,108,100.00,:
19,109,500.00,:
19,110,3280.00,:
19,111,45580.00,:
19,112,1840.00,:
19,113,1090.00,:
19,114,340.00,:
19,115,5810.00,:
19,116,1280.00,:
19,117,289335.11,:
19,118,23750.00,:
19,119,50160.00,:
19,120,2890.00,:
19,121,2460.00,:
19,122,4080.00,:
19,123,146070.70,:
19,124,12550.00,:
19,125,1370.00,:
19,126,130.00,:
19,127,140.00,:
19,128,70.00,:
19,129,180.00,:
19,130,1080.00,:
19,131,14290.00,:
19,132,25560.00,:
19,133,663790.24,:
19,134,49560.00,:
19,135,74440.00,:
19,136,4880.00,:
19,137,1830.00,:
19,138,1120.00,:
19,139,1260.00,:
19,140,530.00,:
19,141,14130.00,:
19,142,1100.00,:
19,143,280.00,:
19,144,50.00,:
19,145,310.00,:
19,146,40.00,:
19,147,760.00,:
19,148,190.00,:
19,149,284300.90,:
19,150,22840.00,:
19,151,41660.00,:
19,152,3150.00,:
19,153,275012.38,:
19,154,22990.00,:
19,155,3250.00,:
19,156,290.00,:
19,157,210.00,:
19,158,80.00,:
19,159,130.00,:
19,160,40.00,:
19,161,19600.00,:
19,162,3610.00,:
19,163,1164144.35,:
19,164,143556.47,:
19,165,9350.00,:
19,166,930.00,:
19,167,19600.00,:
19,168,1530.00,:
19,169,827403.61,:
19,170,62360.00,:
19,171,11200.00,:
19,172,730.00,:
19,173,360.00,:
19,174,310.00,:
19,175,460.00,:
19,176,90.00,:
19,177,890.00,:
19,178,170.00,:
19,179,8470.00,:
19,180,1230.00,:
19,181,36640.00,:
19,182,4090.00,:
19,183,1490.00,:
19,184,500.00,:
19,185,960338.04,:
19,186,80880.00,:
19,187,18300.00,:
19,188,1160.00,:
19,189,630.00,:
19,190,80.00,:
19,191,1100.00,:
19,192,300.00,:
19,193,2780.00,:
19,194,250.00,:
19,195,5030.00,:
19,196,360.00,:
19,197,51710.00,:
19,198,6730.00,:
19,199,193674.59,:
19,200,25000.00,:
19,201,3460.00,:
19,202,220.00,:
19,203,360.00,:
19,204,60.00,:
19,205,580.00,:
19,206,360.00,:
19,207,3120.00,:
19,208,500.00,:
19,209,73100.00,:
19,210,7840.00,:
19,211,8980.00,:
19,212,930.00,:
19,213,2040.00,:
19,214,270.00,:
19,215,322258.39,:
19,216,43380.00,:
19,217,7130.00,:
19,218,450.00,:
19,219,17820.00,:
19,220,2640.00,:
19,221,37530.00,:
19,222,5600.00,:
19,223,1300.00,:
19,224,240.00,:
19,225,197195.87,:
19,226,23180.00,:
19,227,9220.00,:
19,228,770.00,:
19,229,500.00,:
19,230,70.00,:
19,231,110.00,:
19,232,30.00,:
19,233,110.00,:
19,234,40.00,:
19,235,210.00,:
19,236,130.00,:
19,237,34020.00,:
19,238,5540.00,:
19,239,13040.00,:
19,240,1970.00,:
19,241,109221.58,:
19,242,12460.00,:
19,243,6140.00,:
19,244,740.00,:
19,245,8180.00,:
19,246,1290.00,:
19,247,280.00,:
19,248,100.00,:
19,249,90.00,:
19,250,340.00,:
19,251,110.00,:
19,252,40.00,:
19,253,400.00,:
19,254,100.00,:
19,255,56250.00,:
19,256,8670.00,:
19,257,1470.00,:
19,258,90.00,:
19,259,1300.00,:
19,260,110.00,:
19,261,110.00,:
19,262,40.00,:
19,263,270.00,:
19,264,40.00,:
19,265,570.00,:
19,266,180.00,:
19,267,3920.00,:
19,268,920.00,:
19,269,330.00,:
19,270,40.00,:
19,271,3410.00,:
19,272,630.00,:
19,273,680.00,:
19,274,90.00,:
19,275,90.00,:
19,276,80.00,:
19,277,410.00,:
19,278,80.00,:
19,279,11530.00,:
19,280,1580.00,:
19,281,1970.00,:
19,282,280.00,:
19,283,600.00,:
19,284,160.00,:
19,285,610.00,:
19,286,120.00,:
19,287,30.00,:
19,288,40.00,:
19,289,220.00,:
19,290,50.00,:
19,291,190.00,:
19,292,0.00,:
19,293,780.00,:
19,294,130.00,:
19,295,9610.00,:
19,296,1730.00,:
19,297,690.00,:
19,298,70.00,:
19,299,90.00,:
19,300,10.00,:
19,301,70.00,:
19,302,10.00,:
19,303,30.00,:
19,304,20.00,:
19,305,180.00,:
19,306,10.00,:
19,307,80.00,:
19,308,10.00,:
19,309,60.00,:
19,310,10.00,:
19,311,7640.00,:
19,312,1450.00,:
19,313,430.00,:
19,314,20.00,:
19,315,150.00,:
19,316,10.00,:
19,317,80.00,:
19,318,0.00,:
19,319,10.00,:
19,320,10.00,:
19,321,70.00,:
19,322,30.00,:
19,323,210.00,:
19,324,100.00,:
19,325,77100.00,:
19,326,19870.00,:
19,327,2100.00,:
19,328,210.00,:
19,329,420.00,:
19,330,30.00,:
19,331,40.00,:
19,332,0.00,:
19,333,20.00,:
19,334,0.00,:
19,335,80.00,:
19,336,30.00,:
19,337,20.00,:
19,338,0.00,:
19,339,60.00,:
19,340,0.00,:
19,341,50.00,:
19,342,0.00,:
19,343,40.00,:
19,344,0.00,:
19,345,30.00,:
19,346,0.00,:
19,347,20.00,:
19,348,30.00,:
19,349,70.00,:
19,350,0.00,:
19,351,40.00,:
19,352,20.00,:
19,353,110.00,:
19,354,30.00,:
19,355,60.00,:
19,356,0.00,:
19,357,10.00,:
19,358,20.00,:
19,359,100.00,:
19,360,30.00,:
19,361,0.00,:
19,362,10.00,:
19,363,90.00,:
19,364,10.00,:
19,365,20.00,:
19,366,10.00,:
19,367,20.00,:
19,368,0.00,:
19,369,80.00,:
19,370,30.00,:
19,371,70.00,:
19,372,40.00,:
19,373,10.00,:
19,374,10.00,:
19,375,0.00,:
19,376,0.00,:
19,377,0.00,:
19,378,0.00,:
19,379,0.00,:
19,380,0.00,:
19,381,0.00,:
19,382,10.00,:
19,383,0.00,:
19,384,0.00,:
19,385,30.00,:
19,386,0.00,:
19,387,10.00,:
19,388,0.00,:
19,389,20.00,:
19,390,30.00,:
19,391,30.00,:
19,392,10.00,:
19,393,0.00,:
19,394,0.00,:
19,395,0.00,:
19,396,0.00,:
19,397,0.00,:
19,398,0.00,:
19,399,10.00,:
19,400,0.00,:
30,15,0.00,:
30,16,0,:
30,17,0,:
30,18,650.00,:
30,19,0,:
30,20,0.00,:
30,21,0.00,:
30,22,0.00,:
30,23,0.00,:
30,24,0.00,:
30,25,0.00,:
30,26,0.00,:
30,27,0.00,:
30,28,50.00,:
30,29,300.00,:
30,30,0,:
30,31,290.00,:
30,32,0,:
30,33,190.00,:
30,34,70.00,:
30,35,0.00,:
30,36,0.00,:
30,37,540.00,:
30,38,0.00,:
30,39,20.00,:
30,40,0.00,:
30,41,170.00,:
30,42,20.00,:
30,43,600.00,:
30,44,4970.00,:
30,45,9910.00,:
30,46,0,:
30,47,140.00,:
30,48,7770.00,:
30,49,50.00,:
30,50,20.00,:
30,51,110.00,:
30,52,0.00,:
30,53,0.00,:
30,54,20.00,:
30,55,240.00,:
30,56,210.00,:
30,57,18210.00,:
30,58,1220.00,:
30,59,39910.00,:
30,60,2220.00,:
30,61,22270.00,:
30,62,0,:
30,63,2610.00,:
30,64,150.00,:
30,65,30.00,:
30,66,0.00,:
30,67,0.00,:
30,68,80.00,:
30,69,30.00,:
30,70,70.00,:
30,71,160.00,:
30,72,150.00,:
