19,15,0.00,:
19,16,0.00,:
19,17,0.00,:
19,18,6590.00,:
19,19,0,:
19,20,6930.00,:
19,21,18650.00,:
19,22,0.00,:
19,23,30.00,:
19,24,0.00,:
19,25,0.00,:
19,26,0.00,:
19,27,0.00,:
19,28,390.00,:
19,29,1500.00,:
19,30,0,:
19,31,5280.00,:
19,32,0,:
19,33,6290.00,:
19,34,250.00,:
19,35,180.00,:
19,36,410.00,:
19,37,0,:
19,38,3360.00,:
19,39,9660.00,:
19,40,60.00,:
19,41,9290.00,:
19,42,530.00,:
19,43,11380.00,:
19,44,3060.00,:
19,45,60190.00,:
19,46,12450.00,:
19,47,34370.00,:
19,48,0,:
19,49,670.00,:
19,50,50.00,:
19,51,2010.00,:
19,52,0.00,:
19,53,10.00,:
19,54,40.00,:
19,55,0,:
19,56,490.00,:
19,57,99320.00,:
19,58,4070.00,:
19,59,1270971.02,:
19,60,58220.00,:
19,61,10470.00,:
19,62,670.00,:
19,63,9860.00,:
19,64,190.00,:
19,65,21340.00,:
19,66,0,:
19,67,110.00,:
19,68,0.00,:
19,69,550.00,:
19,70,30.00,:
19,71,1280.00,:
19,72,320.00,:
19,73,0,:
19,74,6910.00,:
19,75,335671.85,:
19,76,14190.00,:
19,77,777061.15,:
19,78,34020.00,:
19,79,7370.00,:
19,80,190.00,:
19,81,170.00,:
19,82,20.00,:
19,83,500.00,:
19,84,260.00,:
19,85,1300.00,:
19,86,200.00,:
19,87,700.00,:
19,88,5410.00,:
19,89,730.00,:
19,90,130.00,:
19,91,6140.00,:
19,92,320.00,:
19,93,159423.52,:
19,94,7100.00,:
19,95,89210.00,:
19,96,3830.00,:
19,97,830.00,:
19,98,60.00,:
19,99,950.00,:
19,100,230.00,:
19,101,670.00,:
19,102,60.00,:
19,103,1970.00,:
19,104,180.00,:
19,105,7260.00,:
19,106,660.00,:
19,107,580.00,:
19,108,160.00,:
19,109,1500.00,:
19,110,310.00,:
19,111,6710.00,:
19,112,250.00,:
19,113,1350.00,:
19,114,80.00,:
19,115,400.00,:
